Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR21715601,2022-09-26 19:14:25,2022-09-26 18:25:18,1707731,61478316,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715601/SRR21715601.lite.1,SRX17712747,SFK071 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243116,SAMN31025631,simple,504342,Stephanocoenia intersepta,SFK071,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,020FEEAC33B36D2E63EBD1BD3787CBDA,8E1635F255E69BFD059F603367BA6E5F
SRR21715600,2022-09-26 19:14:25,2022-09-26 18:26:51,3283754,118215144,0,36,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715600/SRR21715600.lite.1,SRX17712748,SFK155 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243142,SAMN31025715,simple,504342,Stephanocoenia intersepta,SFK155,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,4F7F6718268604025F80CEB265EC445D,B206EBA36B0080B910BC95A151B51702
SRR21715607,2022-09-26 19:14:25,2022-09-26 18:25:24,1683611,60609996,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715607/SRR21715607.lite.1,SRX17712741,SFK066.3_2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243111,SAMN31025626,simple,504342,Stephanocoenia intersepta,SFK066,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,1E57722C040B7EF6A67F65BFCC2D3F58,46B6E5D5CC8F152BF832CB61A6F68FA4
SRR21715608,2022-09-26 19:14:25,2022-09-26 18:26:01,3076840,110766240,0,36,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715608/SRR21715608.lite.1,SRX17712740,SFK066.2_2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243111,SAMN31025626,simple,504342,Stephanocoenia intersepta,SFK066,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D58FB0544CD3A0BD79A650BEC96E42B0,8B0B7A17E0F2DF380E63E237AADA4BEF
SRR21715609,2022-09-26 19:14:25,2022-09-26 18:25:52,2716962,97810632,0,36,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715609/SRR21715609.lite.1,SRX17712739,SFK066.1_2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243111,SAMN31025626,simple,504342,Stephanocoenia intersepta,SFK066,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,08A21BF6097D537A75EA6BB3DCAC6FD7,CF03765AE075CA1B6D8CD6DAAB31C257
SRR21715606,2022-09-26 19:14:25,2022-09-26 18:25:29,2418100,87051600,0,36,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715606/SRR21715606.lite.1,SRX17712742,SFK067 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243112,SAMN31025627,simple,504342,Stephanocoenia intersepta,SFK067,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,13F1B6EB40E722BC102A31F49C8843E7,07E7209C95F8A0841FBC8B1A81FEF8C6
SRR21715605,2022-09-26 19:14:25,2022-09-26 18:26:01,2277597,81993492,0,36,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715605/SRR21715605.lite.1,SRX17712743,SFK068 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243113,SAMN31025628,simple,504342,Stephanocoenia intersepta,SFK068,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,E075E3DF7A1F38AA26B5DE32CF729328,13C23F4F8D008829AE7230FDBDF7F84C
SRR21715614,2022-09-26 19:14:25,2022-09-26 18:25:23,1344613,48406068,0,36,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715614/SRR21715614.lite.1,SRX17712734,SFK061 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243106,SAMN31025621,simple,504342,Stephanocoenia intersepta,SFK061,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,794A71A352B79E2859550AE5710FC428,BEE946700D008F7F6AD1B68FD10ADC0C
SRR21715613,2022-09-26 19:14:25,2022-09-26 18:25:32,1744897,62816292,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715613/SRR21715613.lite.1,SRX17712735,SFK062 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243107,SAMN31025622,simple,504342,Stephanocoenia intersepta,SFK062,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D6BB71FAD653E0BE615779779710C097,FF0F3758ABC000295BCEEA44BDDA8332
SRR21715612,2022-09-26 19:14:25,2022-09-26 18:25:58,3458339,124500204,0,36,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715612/SRR21715612.lite.1,SRX17712736,SFK063 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243108,SAMN31025623,simple,504342,Stephanocoenia intersepta,SFK063,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,55B7D65B4C63543AF1CF7C7227485EFC,A4906597AEFE2793A84B4D927043893B
SRR21715611,2022-09-26 19:14:25,2022-09-26 18:25:20,1498993,53963748,0,36,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715611/SRR21715611.lite.1,SRX17712737,SFK064 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243109,SAMN31025624,simple,504342,Stephanocoenia intersepta,SFK064,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,E683C17329C9DC00DA2BC769CB1EE378,F52CA228C9490C267BF2F97E8E0F8053
SRR21715610,2022-09-26 19:14:25,2022-09-26 18:25:27,2105265,75789540,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715610/SRR21715610.lite.1,SRX17712738,SFK065 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243110,SAMN31025625,simple,504342,Stephanocoenia intersepta,SFK065,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,18E133FF22D55968E9A386F8E3CC0666,D2D18931E1CDFD488A63D6EFA8F029B7
SRR21715615,2022-09-26 19:14:25,2022-09-26 18:25:10,920504,33138144,0,36,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715615/SRR21715615.lite.1,SRX17712733,SFK007 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243199,SAMN31025567,simple,504342,Stephanocoenia intersepta,SFK007,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,DE4A199ADF3D3BD9B27FC72870355A8D,239029AB1B839E96A735582B01CDF5A8
SRR21715619,2022-09-26 19:14:25,2022-09-26 18:25:32,2525711,90925596,0,36,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715619/SRR21715619.lite.1,SRX17712729,SFK057 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243102,SAMN31025617,simple,504342,Stephanocoenia intersepta,SFK057,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,12140163F1D5F0DD149564060EEC4694,5B9A0EFCECE84E83973B3EA555E80C94
SRR21715618,2022-09-26 19:14:25,2022-09-26 18:25:38,2163740,77894640,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715618/SRR21715618.lite.1,SRX17712730,SFK058 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243103,SAMN31025618,simple,504342,Stephanocoenia intersepta,SFK058,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D375758F2CB9F4791B22F94C099673A4,5826B3FDE483FC51C3829D12E58C8A97
SRR21715617,2022-09-26 19:14:25,2022-09-26 18:25:34,1661341,59808276,0,36,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715617/SRR21715617.lite.1,SRX17712731,SFK059 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243104,SAMN31025619,simple,504342,Stephanocoenia intersepta,SFK059,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,AD361853919D53595FB8375A3638D5AC,655D8A4B51CC48A566474B55475A4586
SRR21715616,2022-09-26 19:14:25,2022-09-26 18:25:26,1457634,52474824,0,36,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715616/SRR21715616.lite.1,SRX17712732,SFK060 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243105,SAMN31025620,simple,504342,Stephanocoenia intersepta,SFK060,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,09D2C8006730CCF301F9056A27890358,99DBF2D947478F52407DF50BF43EFE01
SRR21715624,2022-09-26 19:14:25,2022-09-26 18:26:24,2011706,72421416,0,36,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715624/SRR21715624.lite.1,SRX17712724,SFK052 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243097,SAMN31025612,simple,504342,Stephanocoenia intersepta,SFK052,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,44D5EBE58DA2EA106029DF0F02164E7F,975661CA6054AFA59C58608681AC3A00
SRR21715623,2022-09-26 19:14:25,2022-09-26 18:25:26,1479618,53266248,0,36,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715623/SRR21715623.lite.1,SRX17712725,SFK053 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243098,SAMN31025613,simple,504342,Stephanocoenia intersepta,SFK053,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,2490F5E3697D3613C4B3F147F637B584,5214A02B03E926BB7093D36EEEF4BA0A
SRR21715622,2022-09-26 19:14:25,2022-09-26 18:25:25,1366096,49179456,0,36,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715622/SRR21715622.lite.1,SRX17712726,SFK054 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243099,SAMN31025614,simple,504342,Stephanocoenia intersepta,SFK054,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,A461EB0D200AFB4AFFF1992A43C89C25,DEB03F24351719B733D9A6AF450ADA03
SRR21715621,2022-09-26 19:14:25,2022-09-26 18:25:16,1391355,50088780,0,36,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715621/SRR21715621.lite.1,SRX17712727,SFK055 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243100,SAMN31025615,simple,504342,Stephanocoenia intersepta,SFK055,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,874FCFF1935CE0D1735D2F8FEC103D3F,766A321C93D98DB67AEFDBEFAB882A29
SRR21715620,2022-09-26 19:14:25,2022-09-26 18:25:35,1456661,52439796,0,36,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715620/SRR21715620.lite.1,SRX17712728,SFK056 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243101,SAMN31025616,simple,504342,Stephanocoenia intersepta,SFK056,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,594F3185920C40434D9BB20C339E5ABB,C83FD3831A8420804B621BC8F2281E39
SRR21715626,2022-09-26 19:14:25,2022-09-26 18:25:25,1324781,47692116,0,36,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715626/SRR21715626.lite.1,SRX17712722,SFK006 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243198,SAMN31025566,simple,504342,Stephanocoenia intersepta,SFK006,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,893DD3169BE5079445ED7E0972ED1537,01133E5851C54C77EDA01C63F519AC8F
SRR21715629,2022-09-26 19:14:25,2022-09-26 18:25:46,2156282,77626152,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715629/SRR21715629.lite.1,SRX17712719,SFK048 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243093,SAMN31025608,simple,504342,Stephanocoenia intersepta,SFK048,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,AFB0D31CB3A9B14E7D744ECF8960FA6B,9E93E6D934DD621C8F9BA6D5ECD9FDFF
SRR21715628,2022-09-26 19:14:25,2022-09-26 18:25:27,2061921,74229156,0,36,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715628/SRR21715628.lite.1,SRX17712720,SFK049 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243094,SAMN31025609,simple,504342,Stephanocoenia intersepta,SFK049,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,6E4F4E227B1BDE92E81AE162995A0FF3,0316AEC793480146C2C634718B95D713
SRR21715627,2022-09-26 19:14:25,2022-09-26 18:25:34,2383993,85823748,0,36,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715627/SRR21715627.lite.1,SRX17712721,SFK050 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243095,SAMN31025610,simple,504342,Stephanocoenia intersepta,SFK050,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,E24AF809EC339B4EFBD6537075F813B6,784BE49AE05B7E18F9717B1F3335B969
SRR21715625,2022-09-26 19:14:25,2022-09-26 18:25:41,2180441,78495876,0,36,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715625/SRR21715625.lite.1,SRX17712723,SFK051 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243096,SAMN31025611,simple,504342,Stephanocoenia intersepta,SFK051,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,7399CB91416141BEA80BC7482A20A835,CA90D2A4F06DA24195F3D6CA5456391B
SRR21715631,2022-09-26 19:14:25,2022-09-26 18:25:43,2409110,86727960,0,36,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715631/SRR21715631.lite.1,SRX17712717,SFK046 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243091,SAMN31025606,simple,504342,Stephanocoenia intersepta,SFK046,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,5813ADDEBBB2D12AF7B6F439E299A2E0,B633CB8D1A07E6DEA7AD7E3FD0588B08
SRR21715630,2022-09-26 19:14:25,2022-09-26 18:25:48,2518843,90678348,0,36,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715630/SRR21715630.lite.1,SRX17712718,SFK047 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243092,SAMN31025607,simple,504342,Stephanocoenia intersepta,SFK047,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,6F621371A2BCB7C8D25454D531EEC99E,C3107F6E4BB793519BCD8F513D210FD4
SRR21715634,2022-09-26 19:14:25,2022-09-26 18:25:20,41257,20628500,41257,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715634/SRR21715634.lite.1,SRX17712714,=A415&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243254,SAMN31025749,simple,504342,Stephanocoenia intersepta,SFK189,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,DACA704C8AA81EB4DE70ACD66728F1E7,F081F9B2583702FEF9D57280A33ED3FD
SRR21715633,2022-09-26 19:14:25,2022-09-26 18:25:16,43082,21541000,43082,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715633/SRR21715633.lite.1,SRX17712715,=A416&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243255,SAMN31025750,simple,504342,Stephanocoenia intersepta,SFK190,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,F04A91B541372BF2DB51C55BA442CE16,6939A9C7A5C82E5EE06D93268002A201
SRR21715632,2022-09-26 19:14:25,2022-09-26 18:25:14,8376,4188000,8376,500,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715632/SRR21715632.lite.1,SRX17712716,=A446&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243194,SAMN31025780,simple,504342,Stephanocoenia intersepta,SFK220,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,32FF313DA7CCDD964F924ACE6B7D848B,8C432B23D91FD2535F8D3C8652173706
SRR21715638,2022-09-26 19:14:25,2022-09-26 18:25:30,1981109,71319924,0,36,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715638/SRR21715638.lite.1,SRX17712710,SFK042 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243058,SAMN31025602,simple,504342,Stephanocoenia intersepta,SFK042,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,EE1D009727A7B8EBBDD97E2FCDDDA5D8,4691D821FA2BF4E52B73F00EB2E8A1A9
SRR21715639,2022-09-26 19:14:25,2022-09-26 18:25:30,33232,16616000,33232,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715639/SRR21715639.lite.1,SRX17712709,=A411&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243250,SAMN31025745,simple,504342,Stephanocoenia intersepta,SFK185,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,0621B5A3C1A2DC3E24A1DBB5053D1B24,FADEE7CA56ED4B29B54714759C6B3734
SRR21715637,2022-09-26 19:14:25,2022-09-26 18:25:25,41196,20598000,41196,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715637/SRR21715637.lite.1,SRX17712711,=A412&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243251,SAMN31025746,simple,504342,Stephanocoenia intersepta,SFK186,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,F1E4211DF467FA141DA312208C39FCE1,2281EC1C981D991E2FDED5EA5BCABEC9
SRR21715636,2022-09-26 19:14:25,2022-09-26 18:25:22,43348,21674000,43348,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715636/SRR21715636.lite.1,SRX17712712,=A413&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243252,SAMN31025747,simple,504342,Stephanocoenia intersepta,SFK187,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,621AB506C211FCC6F0786C79B49B0FCA,E65D11AFD09ECC43100B3C2C5A20BDAB
SRR21715635,2022-09-26 19:14:25,2022-09-26 18:25:12,30855,15427500,30855,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715635/SRR21715635.lite.1,SRX17712713,=A414&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243253,SAMN31025748,simple,504342,Stephanocoenia intersepta,SFK188,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,98AE30BEFA7DDC1BCB390AF1EEE51B7F,D35D03776965ABB9293BA993DBC6A310
SRR21715644,2022-09-26 19:14:25,2022-09-26 18:25:12,36969,18484500,36969,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715644/SRR21715644.lite.1,SRX17712704,=A406&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243245,SAMN31025740,simple,504342,Stephanocoenia intersepta,SFK180,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,C816E7AB2ACABB9E477177C06473DFDD,1680F72A91EC25D99F69935E05171A20
SRR21715643,2022-09-26 19:14:25,2022-09-26 18:25:19,33236,16618000,33236,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715643/SRR21715643.lite.1,SRX17712705,=A407&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243246,SAMN31025741,simple,504342,Stephanocoenia intersepta,SFK181,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,FEBB0935E97F6C18997A99FACF97047F,E0C72E154C184A7A1550EB3870C5881B
SRR21715642,2022-09-26 19:14:25,2022-09-26 18:25:22,26227,13113500,26227,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715642/SRR21715642.lite.1,SRX17712706,=A408&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243247,SAMN31025742,simple,504342,Stephanocoenia intersepta,SFK182,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,853EB49C97128884F4C3E39987EFED0F,58950832D39107164CCF94E556608557
